gradient,population,site,exp_id,genome_id,genome_name,exp_plant,exp_nitrogen,exp_plantsite,exp_plantmaternal,exp_waterblock,exp_labgroup,exp_labsection,shoot_biomass_mg,nodule_number,root_biomass_mg,primary_root_nodule_number,lateral_root_nodule_number,nodule_shape,nodule_size,nodule_color,shoot_height,longest_petiole_length,leaf_number,leaf_color,primary_root_length,lateral_root_number,longest_lateral_root_length
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N+,NA,NA,NA,103-8,103,NA,0,NA,0,0,NA,NA,NA,11.5,1.5,10,6,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N+,NA,NA,NA,103-8,103,NA,2,NA,2,0,oval,large,pink,18.5,4.3,11,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N+,NA,NA,NA,105-6,105,NA,5,NA,0,5,oval,large,pink,15.6,4,8,8,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N+,NA,NA,NA,105-6,105,NA,7,NA,1,6,oval,large,pink,17,4.5,11,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N+,NA,NA,NA,105-8,105,NA,0,NA,0,0,NA,NA,NA,12.7,2.7,12,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N+,NA,NA,NA,105-8,105,NA,11,NA,3,8,oval,large,pink,10.6,8.4,12,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N+,NA,NA,NA,105-8,105,NA,11,NA,1,10,oval,large,pink,12.1,3.4,14,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N+,NA,NA,NA,106-8,106,NA,6,NA,0,6,oval,large,pink,15,4.2,11,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N+,NA,NA,NA,106-8,106,NA,6,NA,0,6,oval,large,pink,13.5,3.8,8,6,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N+,NA,NA,NA,110-8,110,NA,0,NA,0,0,NA,NA,NA,7.8,3.81,9,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N+,NA,NA,NA,110-8,110,NA,0,NA,0,0,NA,NA,NA,10.16,2.54,11,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N+,NA,NA,NA,110-8,110,NA,0,NA,0,0,NA,NA,NA,12.7,2.54,11,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,103-7,103,NA,4,NA,0,4,oval,large,pink,2.2,2.9,4,6,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,103-7,103,NA,12,NA,5,7,oval,large,pink,9,2,12,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,103-7,103,NA,8,NA,1,7,oval,large,pink,1.2,1.6,3,6,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,104-7,104,NA,14,NA,0,14,oval,large,pink,12.1,4.9,10,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,104-7,104,NA,12,NA,0,12,oval,small,pink,18.9,2.5,8,6,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,104-7,104,NA,10,NA,0,10,round,large,pink,11.6,2.6,11,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,104-8,104,NA,20,NA,9,11,oval,large,pink,7.6,2.3,8,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,104-8,104,NA,55,NA,12,43,oval,small,white,3,2.4,4,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,104-8,104,NA,7,NA,7,0,oval,large,pink,5.4,4,7,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,105-7,105,NA,7,NA,5,2,oval,large,pink,4.5,1.5,7,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,105-7,105,NA,1,NA,1,0,oval,large,pink,2,0.8,13,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,105-7,105,NA,12,NA,6,6,oval,large,pink,9.9,2.6,11,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,106-10,106,NA,6,NA,2,4,oval,small,pink,15,2,7,8,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,106-10,106,NA,4,NA,1,3,oval,large,pink,6.8,1.6,8,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,106-10,106,NA,9,NA,0,9,oval,large,pink,8.4,2.4,7,8,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,106-7,106,NA,17,NA,0,17,oval,large,pink,2.5,2.7,5,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,106-7,106,NA,8,NA,1,7,oval,large,pink,8,1.8,5,6,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,106-7,106,NA,6,NA,2,4,oval,large,pink,7.7,2.4,6,6,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,110-7,110,NA,8,NA,4,4,oval,small,pink,12,2.5,8,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,110-7,110,NA,7,NA,5,2,oval,small,pink,8.5,1.5,6,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,110-7,110,NA,4,NA,0,4,oval,small,pink,3.2,2,3,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,111-7,111,NA,13,NA,3,10,oval,large,pink,21.5,2.1,11,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,111-7,111,NA,11,NA,1,10,NA,large,pink,20.8,4,12,8,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,111-7,111,NA,120,NA,47,24,oval,large,pink,12,4.7,10,8,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,111-8,111,NA,4,NA,3,1,oval,large,pink,8,2.3,6,8,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,111-8,111,NA,11,NA,0,11,oval,large,pink,8.2,1,5,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,111-8,112,NA,6,NA,1,5,oval,large,pink,2.2,2.8,6,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,112-7,112,NA,34,NA,0,34,round,small,pink,23.6,4,10,6,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,112-7,112,NA,12,NA,2,10,oval,large,pink,16.1,3.8,10,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,112-7,112,NA,34,NA,0,34,round,large,pink,9.6,2.2,8,8,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,112-8,112,NA,3,NA,2,1,oval,large,pink,3.5,1.3,3,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N-,NA,NA,NA,112-8,112,NA,14,NA,0,14,oval,large,pink,8,2.6,5,7,NA,NA,NA
elevation,control,control,control,control,control,sativa,N+,NA,NA,NA,103-10,103,NA,0,NA,0,0,NA,NA,NA,12,4,12,8,NA,NA,NA
elevation,control,control,control,control,control,sativa,N+,NA,NA,NA,103-10,103,NA,0,NA,0,0,NA,NA,NA,17,3,9,7,NA,NA,NA
elevation,control,control,control,control,control,sativa,N+,NA,NA,NA,103-10,103,NA,0,NA,0,0,NA,NA,NA,13,3.5,10,7,NA,NA,NA
elevation,control,control,control,control,control,sativa,N+,NA,NA,NA,104-10,104,NA,0,NA,0,0,NA,NA,NA,3.6,3,8,7,NA,NA,NA
elevation,control,control,control,control,control,sativa,N+,NA,NA,NA,104-10,104,NA,0,NA,0,0,NA,NA,NA,16.5,2,13,7,NA,NA,NA
elevation,control,control,control,control,control,sativa,N+,NA,NA,NA,104-10,104,NA,0,NA,0,0,NA,NA,NA,14,7.5,10,8,NA,NA,NA
elevation,control,control,control,control,control,sativa,N+,NA,NA,NA,105-9,105,NA,4,NA,1,3,oval,small,white,15,2.4,10,7,NA,NA,NA
elevation,control,control,control,control,control,sativa,N+,NA,NA,NA,105-9,105,NA,3,NA,0,3,oval,small,white,12.5,4.2,11,7,NA,NA,NA
elevation,control,control,control,control,control,sativa,N+,NA,NA,NA,105-9,105,NA,4,NA,1,3,oval,small,white,15,3,10,7,NA,NA,NA
elevation,control,control,control,control,control,sativa,N+,NA,NA,NA,109-8,109,NA,0,NA,0,0,NA,NA,NA,14,3.6,14,7,NA,NA,NA
elevation,control,control,control,control,control,sativa,N+,NA,NA,NA,109-8,109,NA,0,NA,0,0,NA,NA,NA,23.2,4.3,14,7,NA,NA,NA
elevation,control,control,control,control,control,sativa,N+,NA,NA,NA,109-8,109,NA,0,NA,0,0,NA,NA,NA,15.4,3.5,13,7,NA,NA,NA
elevation,control,control,control,control,control,sativa,N+,NA,NA,NA,110-10,110,NA,0,NA,0,0,NA,NA,NA,9.398,3.81,8,7,NA,NA,NA
elevation,control,control,control,control,control,sativa,N+,NA,NA,NA,110-10,110,NA,0,NA,0,0,NA,NA,NA,10.16,2.794,10,7,NA,NA,NA
elevation,control,control,control,control,control,sativa,N+,NA,NA,NA,110-10,110,NA,0,NA,0,0,NA,NA,NA,11.176,2.54,11,7,NA,NA,NA
elevation,control,control,control,control,control,sativa,N+,NA,NA,NA,111-10,111,NA,0,NA,0,0,NA,NA,NA,15,1.9,13,7,NA,NA,NA
elevation,control,control,control,control,control,sativa,N+,NA,NA,NA,111-10,111,NA,0,NA,0,0,NA,NA,NA,10.3,2.2,12,7,NA,NA,NA
elevation,control,control,control,control,control,sativa,N+,NA,NA,NA,111-10,111,NA,0,NA,0,0,NA,NA,NA,9.4,2.2,15,8,NA,NA,NA
elevation,control,control,control,control,control,sativa,N+,NA,NA,NA,112-10,112,NA,13,NA,3,10,oval,large,white,12.5,5.9,12,7,NA,NA,NA
elevation,control,control,control,control,control,sativa,N+,NA,NA,NA,112-10,112,NA,9,NA,2,7,oval,large,white,12,4,13,7,NA,NA,NA
elevation,control,control,control,control,control,sativa,N+,NA,NA,NA,112-10,112,NA,14,NA,0,14,oval,large,white,10,7,14,7,NA,NA,NA
elevation,control,control,control,control,control,sativa,N+,NA,NA,NA,603-6,603,NA,3,NA,0,3,oval,small,white,12.5,4.2,11,7,NA,NA,NA
elevation,control,control,control,control,control,sativa,N+,NA,NA,NA,603-6,603,NA,4,NA,1,3,oval,small,white,15,2.4,10,7,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,103-9,103,NA,0,NA,0,0,NA,NA,NA,0.9,1.6,3,4,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,103-9,103,NA,0,NA,0,0,NA,NA,NA,1,1.7,5,6,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,103-9,103,NA,0,NA,0,0,NA,NA,NA,2.2,2,4,3,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,104-9,104,NA,0,NA,0,0,NA,NA,NA,3.5,1.9,2,7,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,104-9,104,NA,0,NA,0,0,NA,NA,NA,1.2,1.2,4,6,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,104-9,104,NA,0,NA,0,0,NA,NA,NA,1.6,1.7,3,6,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,106-9,106,NA,0,NA,0,0,NA,NA,NA,4.5,0.8,3,5,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,106-9,106,NA,0,NA,0,0,NA,NA,NA,3.9,2,3,5,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,106-9,106,NA,0,NA,0,0,NA,NA,NA,1.5,0.4,3,5,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,109-7,108,NA,0,NA,0,0,NA,NA,NA,2,1.3,4,5,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,109-7,109,NA,0,NA,0,0,NA,NA,NA,2.1,1.5,5,6,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,109-7,109,NA,0,NA,0,0,NA,NA,NA,3,1,4,3,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,109-9,109,NA,0,NA,0,0,NA,NA,NA,3.5,1.6,4,3,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,109-9,109,NA,0,NA,0,0,NA,NA,NA,2.5,2.5,5,5,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,109-9,109,NA,0,NA,0,0,NA,NA,NA,1.5,1.7,3,6,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,110-9,110,NA,4,NA,0,4,oval,small,white,25,10,4,6,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,110-9,110,NA,35,NA,0,35,oval,small,white,16,11,5,5,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,110-9,110,NA,7,NA,0,7,oval,small,white,19,24,7,5,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,111-9,111,NA,0,NA,0,0,NA,NA,NA,2.4,1.5,6,5,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,111-9,111,NA,1,NA,1,0,oval,large,white,2,1.7,6,4,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,111-9,111,NA,0,NA,0,0,NA,NA,NA,1.7,2.2,4,5,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,112-9,112,NA,0,NA,0,0,NA,NA,NA,0.7,2.7,2,4,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,112-9,112,NA,0,NA,0,0,NA,NA,NA,0.5,1.5,2,5,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,112-9,112,NA,0,NA,0,0,NA,NA,NA,1.7,1.8,3,7,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,113-10,113,NA,0,NA,0,0,NA,NA,NA,2.4,1.6,3,4,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,113-10,113,NA,0,NA,0,0,NA,NA,NA,2.6,1.9,4,3,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,113-10,113,NA,0,NA,0,0,NA,NA,NA,2.8,1.9,5,4,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,603-5,603,NA,0,NA,0,0,NA,NA,NA,5.6,3,2,3,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,603-5,603,NA,0,NA,0,0,NA,NA,NA,5.8,1.6,3,4,NA,NA,NA
elevation,control,control,control,control,control,sativa,N-,NA,NA,NA,603-5,603,NA,0,NA,0,0,NA,NA,NA,3.7,1.9,2,4,NA,NA,NA
urbanization,suburban,fp,fp1-2,g22,Chang_W8S_3,sativa,N-,NA,NA,NA,101-2,NA,NA,6,NA,NA,NA,NA,NA,NA,0.7,NA,4,1.5,10.1,3,0.1
urbanization,suburban,fp,fp1-2,g22,Chang_W8S_3,sativa,N-,NA,NA,NA,101-2,NA,NA,6,NA,NA,NA,NA,NA,NA,1.4,NA,4,1.5,9.8,7,0.05
urbanization,suburban,fp,fp1-2,g22,Chang_W8S_3,sativa,N-,NA,NA,NA,101-2,NA,NA,5,NA,NA,NA,NA,NA,NA,2,NA,4,2,10.9,5,0.8
urbanization,suburban,fp,fp1-2,g22,Chang_W8S_3,sativa,N-,NA,NA,NA,101-2,NA,NA,3,NA,NA,NA,NA,NA,NA,0.8,NA,4,2,10.8,5,0.06
urbanization,suburban,fp,fp1-2,g22,Chang_W8S_3,sativa,N-,NA,NA,NA,fp 1-2,NA,NA,7,NA,NA,NA,NA,NA,NA,2,NA,3,1.5,6.5,7,2
urbanization,suburban,fp,fp1-2,g22,Chang_W8S_3,sativa,N-,NA,NA,NA,fp 1-2,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,4,2,10,6,1.5
urbanization,suburban,fp,fp1-2,g22,Chang_W8S_3,sativa,N-,NA,NA,NA,fp 1-2,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,4,1.5,8,9,2
urbanization,suburban,fp,fp1-2,g22,Chang_W8S_3,sativa,N-,NA,NA,NA,fp 1-2,NA,NA,8,NA,NA,NA,NA,NA,NA,2,NA,4,1.5,7,5,0.5
urbanization,suburban,fp,fp1-2,g22,Chang_W8S_3,sativa,N-,NA,NA,NA,AS + DB,NA,NA,3,NA,NA,NA,NA,NA,NA,1.2,NA,4,1.5,8,8,1.5
urbanization,suburban,fp,fp1-2,g22,Chang_W8S_3,sativa,N-,NA,NA,NA,AS + DB,NA,NA,4,NA,NA,NA,NA,NA,NA,1.2,NA,4,2,15,5,3.5
urbanization,suburban,fp,fp1-2,g22,Chang_W8S_3,sativa,N-,NA,NA,NA,AS + DB,NA,NA,3,NA,NA,NA,NA,NA,NA,1.4,NA,4,2,8,5,1
urbanization,suburban,fp,fp1-2,g22,Chang_W8S_3,sativa,N-,NA,NA,NA,AS + DB,NA,NA,5,NA,NA,NA,NA,NA,NA,1.5,NA,4,1.5,6.5,12,4
urbanization,suburban,fp,fp1-2,g22,Chang_W8S_3,sativa,N-,NA,NA,NA,104-1,NA,NA,7,NA,NA,NA,NA,NA,NA,4.5,NA,4,1.5,12.5,13,2.1
urbanization,suburban,fp,fp1-2,g22,Chang_W8S_3,sativa,N-,NA,NA,NA,104-1,NA,NA,13,NA,NA,NA,NA,NA,NA,1.3,NA,4,1.5,10.5,12,4
urbanization,suburban,fp,fp1-2,g22,Chang_W8S_3,sativa,N-,NA,NA,NA,104-1,NA,NA,4,NA,NA,NA,NA,NA,NA,3,NA,3,1.5,12.1,9,2
urbanization,suburban,fp,fp1-2,g22,Chang_W8S_3,sativa,N-,NA,NA,NA,104-1,NA,NA,9,NA,NA,NA,NA,NA,NA,4.5,NA,5,1.5,14.4,6,1.8
urbanization,suburban,fp,fp1-2,g22,Chang_W8S_3,sativa,N-,NA,NA,NA,104-1,NA,NA,5,NA,NA,NA,NA,NA,NA,4.2,NA,4,1.5,13.5,6,1.5
urbanization,suburban,crp,crp1-2,g25,Chang_W8S_6,sativa,N-,NA,NA,NA,101-3,NA,NA,2,NA,NA,NA,NA,NA,NA,3.5,NA,6,2,14,8,1
urbanization,suburban,crp,crp1-2,g25,Chang_W8S_6,sativa,N-,NA,NA,NA,101-3,NA,NA,6,NA,NA,NA,NA,NA,NA,4.5,NA,6,2,10.5,7,0.5
urbanization,suburban,crp,crp1-2,g25,Chang_W8S_6,sativa,N-,NA,NA,NA,101-3,NA,NA,4,NA,NA,NA,NA,NA,NA,4.25,NA,5,2,11,4,1.2
urbanization,suburban,crp,crp1-2,g25,Chang_W8S_6,sativa,N-,NA,NA,NA,101-3,NA,NA,9,NA,NA,NA,NA,NA,NA,5,NA,5,2,12,17,1.5
urbanization,suburban,crp,crp1-2,g25,Chang_W8S_6,sativa,N-,NA,NA,NA,102_A,NA,NA,14,NA,NA,NA,NA,NA,NA,1,NA,4,1.5,9.6,13,4.6
urbanization,suburban,crp,crp1-2,g25,Chang_W8S_6,sativa,N-,NA,NA,NA,102_A,NA,NA,6,NA,NA,NA,NA,NA,NA,2.3,NA,4,2,10.4,4,1.1
urbanization,suburban,crp,crp1-2,g25,Chang_W8S_6,sativa,N-,NA,NA,NA,102_A,NA,NA,5,NA,NA,NA,NA,NA,NA,1.7,NA,5,1.5,11.2,5,1.8
urbanization,suburban,crp,crp1-2,g25,Chang_W8S_6,sativa,N-,NA,NA,NA,102_A,NA,NA,1,NA,NA,NA,NA,NA,NA,0.9,NA,5,1.5,12,3,1.1
urbanization,suburban,crp,crp1-2,g25,Chang_W8S_6,sativa,N-,NA,NA,NA,"Nikita Bharati, Ariadni (103-3)",NA,NA,0,NA,NA,NA,NA,NA,NA,1.5,NA,4,1.5,11,10,2
urbanization,suburban,crp,crp1-2,g25,Chang_W8S_6,sativa,N-,NA,NA,NA,"Nikita Bharati, Ariadni (103-3)",NA,NA,6,NA,NA,NA,NA,NA,NA,2,NA,4,1.5,11,11,2.5
urbanization,suburban,crp,crp1-2,g25,Chang_W8S_6,sativa,N-,NA,NA,NA,"Nikita Bharati, Ariadni (103-3)",NA,NA,2,NA,NA,NA,NA,NA,NA,1.5,NA,4,1.5,10,7,2
urbanization,suburban,crp,crp1-2,g25,Chang_W8S_6,sativa,N-,NA,NA,NA,"Nikita Bharati, Ariadni (103-3)",NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,4,1.5,12,10,1.5
urbanization,suburban,gp,gp1-2,g29,Chang_W8S_10,sativa,N-,NA,NA,NA,101-4,NA,NA,4,NA,NA,NA,NA,NA,NA,1.8,NA,4,1.5,12.5,11,3.9
urbanization,suburban,gp,gp1-2,g29,Chang_W8S_10,sativa,N-,NA,NA,NA,101-4,NA,NA,5,NA,NA,NA,NA,NA,NA,2.1,NA,5,1.5,12,5,4.2
urbanization,suburban,gp,gp1-2,g29,Chang_W8S_10,sativa,N-,NA,NA,NA,101-4,NA,NA,4,NA,NA,NA,NA,NA,NA,2.3,NA,6,1.5,11.5,4,1.1
urbanization,suburban,gp,gp1-2,g29,Chang_W8S_10,sativa,N-,NA,NA,NA,101-4,NA,NA,4,NA,NA,NA,NA,NA,NA,3.1,NA,6,1.5,12.1,10,2.6
urbanization,suburban,gp,gp1-2,g29,Chang_W8S_10,sativa,N-,NA,NA,NA,Nikolai and Quinn,NA,NA,12,NA,NA,NA,NA,NA,NA,1.5,NA,4,1.5,10.5,6,1.4
urbanization,suburban,gp,gp1-2,g29,Chang_W8S_10,sativa,N-,NA,NA,NA,Nikolai and Quinn,NA,NA,19,NA,NA,NA,NA,NA,NA,1.6,NA,4,1.5,12,15,3.5
urbanization,suburban,gp,gp1-2,g29,Chang_W8S_10,sativa,N-,NA,NA,NA,Nikolai and Quinn,NA,NA,21,NA,NA,NA,NA,NA,NA,2.4,NA,5,1.5,13.2,16,1.5
urbanization,suburban,gp,gp1-2,g29,Chang_W8S_10,sativa,N-,NA,NA,NA,Nikolai and Quinn,NA,NA,17,NA,NA,NA,NA,NA,NA,1.7,NA,4,1.5,12,12,4
urbanization,suburban,gp,gp1-2,g29,Chang_W8S_10,sativa,N-,NA,NA,NA,A+R,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,4,2,10.5,8,3.1
urbanization,suburban,gp,gp1-2,g29,Chang_W8S_10,sativa,N-,NA,NA,NA,A+R,NA,NA,3,NA,NA,NA,NA,NA,NA,1.1,NA,3,2,11,8,3.6
urbanization,suburban,gp,gp1-2,g29,Chang_W8S_10,sativa,N-,NA,NA,NA,A+R,NA,NA,1,NA,NA,NA,NA,NA,NA,1.1,NA,4,2,10.5,5,4.5
urbanization,suburban,gp,gp1-2,g29,Chang_W8S_10,sativa,N-,NA,NA,NA,A+R,NA,NA,5,NA,NA,NA,NA,NA,NA,0.7,NA,4,1.5,10.5,7,1.8
urbanization,urban,pms,pms-1,g33,Chang_W8S_14,sativa,N-,NA,NA,NA,101-6,NA,NA,6,NA,NA,NA,NA,NA,NA,3,NA,4,1.5,13,8,2
urbanization,urban,pms,pms-1,g33,Chang_W8S_14,sativa,N-,NA,NA,NA,101-6,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,3,1.5,10,2,1
urbanization,urban,pms,pms-1,g33,Chang_W8S_14,sativa,N-,NA,NA,NA,101-6,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,4,2,9,7,4
urbanization,urban,pms,pms-1,g33,Chang_W8S_14,sativa,N-,NA,NA,NA,101-6,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,4,2,12,9,2
urbanization,urban,pms,pms-1,g33,Chang_W8S_14,sativa,N-,NA,NA,NA,102-6 ,NA,NA,4,NA,NA,NA,NA,NA,NA,2.6,NA,4,1.5,9.5,5,2.3
urbanization,urban,pms,pms-1,g33,Chang_W8S_14,sativa,N-,NA,NA,NA,102-6 ,NA,NA,4,NA,NA,NA,NA,NA,NA,3,NA,5,1.5,11,5,1
urbanization,urban,pms,pms-1,g33,Chang_W8S_14,sativa,N-,NA,NA,NA,102-6 ,NA,NA,5,NA,NA,NA,NA,NA,NA,3.5,NA,4,1.5,9,0,0
urbanization,urban,pms,pms-1,g33,Chang_W8S_14,sativa,N-,NA,NA,NA,102-6 ,NA,NA,5,NA,NA,NA,NA,NA,NA,3.2,NA,5,1.5,13,7,2.2
urbanization,urban,pms,pms-1,g33,Chang_W8S_14,sativa,N-,NA,NA,NA,SPGG,NA,NA,5,NA,NA,NA,NA,NA,NA,0.7,NA,4,1.5,12.3,9,3.2
urbanization,urban,pms,pms-1,g33,Chang_W8S_14,sativa,N-,NA,NA,NA,SPGG,NA,NA,7,NA,NA,NA,NA,NA,NA,2.1,NA,3,1.5,10,5,2.3
urbanization,urban,pms,pms-1,g33,Chang_W8S_14,sativa,N-,NA,NA,NA,SPGG,NA,NA,3,NA,NA,NA,NA,NA,NA,1.6,NA,3,1.5,12,7,1.2
urbanization,urban,pms,pms-1,g33,Chang_W8S_14,sativa,N-,NA,NA,NA,SPGG,NA,NA,4,NA,NA,NA,NA,NA,NA,1.8,NA,4,1.5,12,9,4.1
urbanization,urban,ppf,ppf-1,g36,Chang_W8S_17,sativa,N-,NA,NA,NA,101-7,NA,NA,4,NA,NA,NA,NA,NA,NA,1.9,NA,4,2,10.5,7,2.1
urbanization,urban,ppf,ppf-1,g36,Chang_W8S_17,sativa,N-,NA,NA,NA,101-7,NA,NA,5,NA,NA,NA,NA,NA,NA,1.4,NA,4,1.5,9.5,8,3
urbanization,urban,ppf,ppf-1,g36,Chang_W8S_17,sativa,N-,NA,NA,NA,101-7,NA,NA,2,NA,NA,NA,NA,NA,NA,2.2,NA,4,2,11.5,4,2
