Hs,Ht,Gst,Gprime_st,D,loc_id,gene,tops
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07516,betB_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07519,mhpD_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07519,mhpD_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07519,mhpD,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07533,purD_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07727,ros_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07824,cnrH,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07844,phoP_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07853,tauE,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07869,insK_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07871,dasC_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07877,mhpC_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07886,yihV,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07890,mhpF,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07895,xerC_10,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07896,tdh_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07897,bphC,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07902,ccpA_4,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07904,mhpE,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07906,ccpA_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07910,lacD,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07914,resA_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07916,adhT_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07920,ybjJ_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07923,tyrB_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07931,hipA_3,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07939,abaF_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07940,betA_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07942,glnA_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07957,tfdB,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06479,sasA_13,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06479,sasA_7,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06482,hsrA_1,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06482,hsrA_2,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06483,fadJ_1,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06484,recF_2,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06492,dcyD,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06492,cuyA,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06493,LhpG,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06497,pnoA_1,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06497,pnoA_2,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06497,pnoA,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06512,fixN_2,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06530,yajO_1,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06617,spo0F,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06630,ydeP_2,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06643,ydeP_1,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06646,yhbO_3,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06648,tmoT_4,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06651,bacC_5,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06662,btuD_11,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06666,pgrR_7,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06670,ssuA,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06671,dhmA_2,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06682,rssB_2,0
0.5581395348837209,0.5290697674418605,-0.05494505494505482,-0.2631578947368415,-0.13157894736842077,loc06693,sasA_5,0
