gene,g21,g22,g23,g24,g25,g26,g27,g31,g32,g33,g34,g35,g36,g37,g39,g41,g43,g44,g45
group_5167-group_5890-group_5075,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1
group_5205-nifD_2-nifK_1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_3916-nifD_2-nifK_1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
dppB_1~~~dppB_2-sgrR_4~~~hbpA_1-group_6061,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
dppB_2-sgrR_4~~~hbpA_1-group_6061,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
dppB_1~~~dppB_2-sgrR_1~~~hbpA_1-group_5660,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0
dppB_1~~~dppB_2-sgrR_1~~~hbpA_1-group_6061,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
group_5660-sgrR_1~~~hbpA_1-dppB_2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
group_5210-group_5895-group_6233,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
group_2243-vdh_2-cueO,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
pksS_2~~~penM-vdh_2-cueO,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1
group_2906-kup_2~~~kup_3~~~kup_5-group_5230,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
group_5230-kup_2~~~kup_3~~~kup_5-group_2108,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
group_5150-kup_2~~~kup_3~~~kup_5-kup_4~~~kup_7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5231-group_5897-group_6063,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1
group_1301-group_5897-group_4295,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_1301-group_5897-group_5232,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
group_5235-group_5898-group_6202,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
group_4222-group_5898-group_6202,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
group_3362-virB5_1~~~virB5_2-virB4_3~~~virB4_2~~~virB4_1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
virB4_3~~~virB4_2~~~virB4_1-virB5_1~~~virB5_2-group_3268,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
virB4_3~~~virB4_2~~~virB4_1-virB5_1~~~virB5_2-virB6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
group_5222-group_5899-group_5266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_5266-group_5899-group_4482,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
group_3089-group_5901-group_5283,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5283-group_5901-davD_1~~~davD_4,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
davD_1~~~davD_4-group_5901-group_5793,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5290-rclA~~~sthA_1~~~rclA_2-yehZ,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
yehZ-rclA~~~sthA_1~~~rclA_2-group_4265,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5293-group_5903-group_4144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_5293-group_5903-group_1076,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_5328-group_5904-group_5367,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1
group_5328-group_5904-group_5913,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
group_5328-group_5904-group_5914,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
group_3400-group_5904-group_5914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fyuA~~~ampG_2~~~ampG~~~btuB_3-group_5905-mdtD~~~ribZ,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
group_5335-blaP_2~~~bla-group_1307,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_5335-blaP_2~~~bla-ku_7~~~ku_4,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0
group_5335-blaP_2~~~bla-group_3915,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
group_5363-group_5909-group_5562,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
group_5363-group_5909-group_4047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5363-group_5909-group_3759,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1
hdfR_5~~~gcvA_14-group_5910-hmp_5~~~hmp_1~~~hmp_3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hmp_1~~~hmp_3-group_5910-group_4166,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
hmp_1~~~hmp_3-group_5910-group_6382,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
hmp_5~~~hmp_1~~~hmp_3-group_5910-group_4166,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
group_4181-group_5910-hmp_1~~~hmp_4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
group_2881-group_5911-group_5365,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1
group_5365-group_5911-group_5364,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0
group_4908-trxB_3~~~trxB_1-group_5372,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0
group_5372-trxB_3~~~trxB_1-group_1602,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
group_1602-trxB_3~~~trxB_1-group_3286,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_3176-group_5915-group_5379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5379-group_5915-group_2689,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
group_5379-group_5915-group_5447,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
group_5379-group_5915-group_5446,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
group_1301-group_5915-group_5447,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5045-group_5917-group_6218,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5176-group_5919-nreC,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5397-group_5920-group_4445,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0
group_5397-group_5920-group_3378,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
group_5397-group_5920-group_4381,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
group_5398-group_5921-group_5151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_5398-group_5921-group_3727,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1
group_3727-group_5921-group_4196,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5401-group_5923-group_6067,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1
group_6067-group_5923-bepA_7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5245-group_5924-group_4986,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_1869-group_5924-group_4986,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5407-group_5925-comC,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1
group_5408-group_5925-comC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
comC-group_5925-group_5311,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
group_5414-group_5926-group_3882,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
nhaA_1~~~nhaA_3~~~nhaA_2~~~nhaA-group_5928-group_3466,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
nhaA_1~~~nhaA_3~~~nhaA_2~~~nhaA-group_5928-group_6211,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1
yfmC-tdcB_1~~~tdcB_2~~~trpB_1-abo_5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
yfmC-tdcB_1~~~tdcB_2~~~trpB_1-ala,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
copA_2-tdcB_1~~~tdcB_2~~~trpB_1-arcB_1~~~ala~~~arcB_2,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0
corA_3~~~corA_1-malT_2~~~malT_1-group_5803,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
corA_3~~~corA_1-malT_2~~~malT_1-group_4236,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1
group_5427-group_5929-group_5633,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
group_4039-group_5929-group_5460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5427-group_5930-group_5621,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
group_5427-group_5930-group_1260,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
group_4017-group_5931-group_6247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_3403-group_5931-group_6247,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_3046-group_5931-group_5766,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0
group_6247-group_5931-group_6254,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
group_3849-pglC-group_5932,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_3700-group_5932-pglC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5130-group_5933-group_5429,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5429-group_5933-group_5284,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
group_5460-group_5935-group_6223,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
group_6283-group_5935-group_6351,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1
group_5432-fixN_3~~~fixN_2~~~fixN_1-group_5783,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
msrA3-group_5936-group_3982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
msrA3-group_5936-group_1654,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
msrA3-group_5936-group_5423,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1
msrA3-group_5936-group_5435,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5448-group_5938-group_5691,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
group_5691-group_5938-group_2894,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
hmp_5~~~hmp_1~~~hmp_3-group_5939-group_5469,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
hmp_1~~~hmp_3-group_5939-group_1770,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
hmp_1~~~hmp_3-group_5939-group_5469,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
group_4151-group_5940-group_5443,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
alsT_2~~~alsT_3-group_5940-group_6121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5456-group_5941-group_5768,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5456-group_5941-group_4147,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
ligD_6~~~ligD_5~~~ligD_2~~~ligD_4~~~ligD_1~~~ligD_3-group_5942-group_2790,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
group_3423-group_5943-group_5461,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
group_5461-group_5943-group_4028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_4028-group_5943-group_5189,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
group_5463-group_5945-group_5236,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
group_5463-group_5945-group_4224,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ligD_6~~~ligD_5~~~ligD_2~~~ligD_4~~~ligD_1~~~ligD_3-pepT_1~~~pepT~~~pepT_3~~~pepT_2-group_5464,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1
group_5464-pepT_1~~~pepT~~~pepT_3~~~pepT_2-group_5455,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0
group_5464-pepT_1~~~pepT~~~pepT_3~~~pepT_2-group_3447,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_4092-group_5946-group_6223,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
group_6036-group_5946-group_6283,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_6223-group_5946-group_6373,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1
group_4957-group_5947-group_5472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5472-group_5947-group_5265,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
group_2668-cnrA-mdtA_3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
mdtA_3-cnrA-group_2364,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
group_5485-group_5949-group_3519,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5485-group_5949-group_6022,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
group_4069-group_5949-group_6022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_1805-ade-adeP_1~~~adeQ~~~adeP_2,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0
adeP_1~~~adeQ~~~adeP_2-ade-arg,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1
hcaB_6~~~hcaB_2-group_5951-group_5591,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1
hcaB_6~~~hcaB_2-group_5951-ydaD,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
group_1837-rutR_1~~~rutR_2-group_5495,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_5495-rutR_1~~~rutR_2-group_3226,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
group_5495-rutR_1~~~rutR_2-lldD_1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rip3-group_5953-group_5557,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1
rip3-group_5953-group_1982,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0
proP-group_5954-group_5499,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5499-group_5954-group_1961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5501-group_5955-yqaA_1~~~yqaA_2,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
group_5956-group_5955-yqaA_1~~~yqaA_2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5501-group_5956-ftsP_1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
group_5955-group_5956-ftsP_1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_2307-group_5959-group_5515,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
group_5515-group_5959-group_2844,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1
cah_2~~~cah_1-gudX-yihS,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0
yihS-gudX-group_3422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
yihS-gudX-mglA_2,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
group_5523-mtrR-group_4915,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_416-mtrR-group_4915,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5524-group_5962-group_6092,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
group_5528-dmlR_11~~~dmlR_14~~~dmlR_13-group_5851,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
group_5528-dmlR_11~~~dmlR_14~~~dmlR_13-group_6379,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_3873-dmlR_11~~~dmlR_14~~~dmlR_13-group_5851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5851-dmlR_11~~~dmlR_14~~~dmlR_13-group_6255,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
lutR_9~~~lutR_2-dtnK-group_1303,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5530-group_5965-group_6394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5544-group_5970-group_6044,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1
group_5544-group_5970-group_6045,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_5558-group_5975-group_3718,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5558-group_5975-group_6256,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5566-group_5978-group_5568,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
group_5566-group_5978-group_2630,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1
group_363-group_5981-group_5583,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5583-group_5981-group_1612,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_1612-group_5981-group_1661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5045-vapC_1~~~vapC_6-group_5587,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5587-vapC_1~~~vapC_6-group_2284,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1
group_5587-vapC_1~~~vapC_6-group_2767,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_5592-group_5982-group_3849,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuf~~~selB-group_5984-group_6084,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
lnrL_1~~~lnrL_2-arnC_2-group_5653,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
group_14-group_5985-kpsT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
kpsT-group_5985-neuA,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1
kdpA-pgrR_15~~~hdfR_4~~~pgrR_16~~~pgrR_14-group_1292,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
group_1292-pgrR_15~~~hdfR_4~~~pgrR_16~~~pgrR_14-group_4341,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1
wbgU-per-group_3305,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5635-fabG_15~~~fabG_1-group_6057,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
group_4542-fabG_15~~~fabG_1-group_6057,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0
group_5425-fabG_15~~~fabG_1-group_6057,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1
group_3361-group_5991-xpkA_1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
xpkA_1-group_5991-tspO,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_3362-virB6-group_5637,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
group_5637-virB6-group_3268,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
group_5637-virB6-virB5_1~~~virB5_2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
sasA_2~~~sasA_6~~~sasA_7~~~sasA_4~~~sasA_8-atsA-group_4433,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5677-group_5997-group_1847,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
group_5677-group_5997-group_1983,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1
tspO-group_5998-group_3361,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
group_236-group_5999-group_5683,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5683-group_5999-group_249,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
group_1416-group_6005-group_5697,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
group_5697-group_6005-group_1847,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
group_5698-group_6006-group_6111,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
group_5703-group_6009-group_6095,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0
group_5633-group_6009-group_6095,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
group_5704-group_6010-group_4285,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
aldA~~~geoB-betB_5~~~gbsA-yybR,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_5707-yybR-betB_5~~~gbsA,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
group_1524-bepA_1~~~bepA_6-group_5719,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_3468-bepA_1~~~bepA_6-traC~~~traC_1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1
group_5719-group_6013-group_1810,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
group_5720-group_6015-group_6099,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
group_2825-group_6015-group_6099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
andAa_1~~~andAa_3-panB_1~~~panB_3~~~panB_2-kpsM_2~~~kpsM_1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
group_5726-group_6016-group_3046,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0
group_5726-group_6016-group_6100,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
group_5726-group_6016-group_6254,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1
group_683-group_6017-qorA_3~~~qorA_2~~~qorA_1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
qorA_3~~~qorA_2~~~qorA_1-group_6017-cah_2~~~cah_1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0
group_5744-group_6021-group_5459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5744-group_6021-group_5670,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
group_1248-group_6023-group_6244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_6243-group_6023-group_6244,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
group_5746-group_6025-group_6290,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
group_1051-group_6028-group_6105,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
group_5137-group_6028-group_6105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_699-group_6030-group_5758,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5758-group_6030-xerC_6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
group_3739-group_6031-xthA_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xthA_2-group_6031-group_3514,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
group_5769-group_6036-entS_3~~~entS_1~~~entS_2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_3992-group_6036-group_6084,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_4152-group_6038-group_5781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5781-group_6038-group_4154,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
group_5781-group_6038-group_4155,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1
group_5805-group_6040-group_6111,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1
group_5321-group_6040-group_6111,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
group_6111-group_6040-group_6146,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_6111-group_6040-group_6431,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
group_3073-group_6041-group_4255,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
group_4255-group_6041-group_6394,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1
group_5809-group_6044-group_5970,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1
group_5809-group_6044-group_6112,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_5810-group_6045-group_5970,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_5813-group_6046-group_2991,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
group_5815-group_6047-group_3900,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1
group_5815-group_6047-group_6362,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
group_5824-msbA_3~~~msbA_1-group_6113,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
