replicon_type,gene,n
pSymB,group_5770,3
pSymB,group_5775,3
pSymB,group_5794,3
pSymB,group_5830,3
pSymB,group_5895,3
pSymB,group_590,3
pSymB,group_5982,3
pSymB,group_5990,3
pSymB,group_5993,3
pSymB,group_6049,3
pSymB,group_6071,3
pSymB,group_6100,3
pSymB,group_6233,3
pSymB,group_6262,3
pSymB,group_6296,3
pSymB,group_6297,3
pSymB,group_6415,3
pSymB,group_652,3
pSymB,group_997,3
pSymB,iolG_18~~~iolG_10,3
pSymB,lcfB_3~~~lcfB_1,3
pSymB,lsrD_2,3
pSymB,malT_2,3
pSymB,menE_2~~~lcfB_2,3
pSymB,mglA_6,3
pSymB,mshA_19~~~mshA_6,3
pSymB,mtnA,3
pSymB,mtnK,3
pSymB,per,3
pSymB,pglC,3
pSymB,pqqCD~~~pqqD,3
pSymB,prsE_5~~~prsE_3,3
pSymB,rbsC_12~~~rbsC_13,3
pSymB,rbsC_19~~~rbsC_20,3
pSymB,rfbC_1,3
pSymB,rfbD_2~~~rfbD_1,3
pSymB,rffG,3
pSymB,rmlA_2~~~rmlA_1,3
pSymB,ugpC_1~~~btuD_5,3
pSymB,wbgU,3
pSymB,wzxE,3
chromosome,GATC~~~gatC,2
chromosome,alsB,2
chromosome,bdcA_1,2
chromosome,cpdA_4,2
chromosome,cpdR_3,2
chromosome,dadD_2~~~atzA~~~dadD_1~~~atzB,2
chromosome,dapH_1,2
chromosome,dmlR_9,2
chromosome,dnaN_3,2
chromosome,dpnM,2
chromosome,fcuA,2
chromosome,folD_2,2
chromosome,frcA_5,2
chromosome,ftsH_3,2
chromosome,ftsP,2
chromosome,group_0,2
chromosome,group_1021,2
chromosome,group_1031,2
chromosome,group_1043,2
chromosome,group_1051,2
chromosome,group_1059,2
chromosome,group_1074,2
chromosome,group_1077,2
chromosome,group_108,2
chromosome,group_1089,2
chromosome,group_1090,2
chromosome,group_1091,2
chromosome,group_1093,2
chromosome,group_1104,2
chromosome,group_1119,2
chromosome,group_1147,2
chromosome,group_1161,2
chromosome,group_1164,2
chromosome,group_1171,2
chromosome,group_1184,2
chromosome,group_1188,2
chromosome,group_1189,2
chromosome,group_1198,2
chromosome,group_12,2
chromosome,group_1218,2
chromosome,group_1222,2
chromosome,group_1225,2
chromosome,group_123,2
chromosome,group_1236,2
chromosome,group_1237,2
chromosome,group_1244,2
chromosome,group_1254,2
chromosome,group_1257,2
chromosome,group_127,2
chromosome,group_1274,2
chromosome,group_1288,2
chromosome,group_13,2
chromosome,group_1308,2
chromosome,group_1315,2
chromosome,group_1341,2
chromosome,group_1363,2
chromosome,group_1365,2
chromosome,group_1375,2
chromosome,group_1388,2
chromosome,group_1395,2
chromosome,group_140,2
chromosome,group_1408,2
chromosome,group_1416,2
chromosome,group_1423,2
chromosome,group_1433,2
chromosome,group_1434,2
chromosome,group_1435,2
chromosome,group_1448,2
chromosome,group_1459,2
chromosome,group_1466,2
chromosome,group_1476,2
chromosome,group_1504,2
chromosome,group_1510,2
chromosome,group_1512,2
chromosome,group_1521,2
chromosome,group_1532,2
chromosome,group_154,2
chromosome,group_1547,2
chromosome,group_156,2
chromosome,group_1571,2
chromosome,group_159,2
chromosome,group_1596,2
chromosome,group_1604,2
chromosome,group_1615,2
chromosome,group_1616,2
chromosome,group_1628,2
chromosome,group_1637,2
chromosome,group_1639,2
chromosome,group_1663,2
chromosome,group_1678,2
chromosome,group_168,2
chromosome,group_1687,2
chromosome,group_1688,2
chromosome,group_1701,2
chromosome,group_1712,2
chromosome,group_1726,2
chromosome,group_1734,2
chromosome,group_1740,2
chromosome,group_1745,2
chromosome,group_1747,2
chromosome,group_1754,2
chromosome,group_1762,2
chromosome,group_1773,2
chromosome,group_1790,2
chromosome,group_18,2
chromosome,group_1815,2
chromosome,group_1817,2
chromosome,group_182,2
chromosome,group_1846,2
chromosome,group_1856,2
chromosome,group_1857,2
chromosome,group_1860,2
chromosome,group_1861,2
chromosome,group_1863,2
chromosome,group_1869,2
chromosome,group_1870,2
chromosome,group_1877,2
chromosome,group_1878,2
chromosome,group_19,2
chromosome,group_1903,2
chromosome,group_191,2
chromosome,group_1934,2
chromosome,group_1937,2
chromosome,group_1944,2
chromosome,group_200,2
chromosome,group_2009,2
chromosome,group_2015,2
chromosome,group_2033,2
chromosome,group_2038,2
chromosome,group_2043,2
chromosome,group_2065,2
chromosome,group_2077,2
chromosome,group_2078,2
chromosome,group_2083,2
chromosome,group_2091,2
chromosome,group_2092,2
chromosome,group_2106,2
chromosome,group_2111,2
chromosome,group_2119,2
chromosome,group_2127,2
chromosome,group_2128,2
chromosome,group_2149,2
chromosome,group_2150,2
chromosome,group_2151,2
chromosome,group_2153,2
chromosome,group_2156,2
chromosome,group_2166,2
chromosome,group_2169,2
chromosome,group_2194,2
chromosome,group_2196,2
chromosome,group_2219,2
chromosome,group_2226,2
chromosome,group_2227,2
chromosome,group_2229,2
chromosome,group_2230,2
chromosome,group_2231,2
chromosome,group_2257,2
chromosome,group_2278,2
chromosome,group_2285,2
chromosome,group_2286,2
chromosome,group_2288,2
chromosome,group_2298,2
chromosome,group_2300,2
chromosome,group_2301,2
chromosome,group_2305,2
chromosome,group_2321,2
chromosome,group_2322,2
chromosome,group_2329,2
chromosome,group_2335,2
chromosome,group_2336,2
chromosome,group_2339,2
chromosome,group_2346,2
chromosome,group_2347,2
chromosome,group_2349,2
chromosome,group_2352,2
chromosome,group_236,2
chromosome,group_2363,2
chromosome,group_2371,2
chromosome,group_2380,2
chromosome,group_2381,2
chromosome,group_2382,2
chromosome,group_2383,2
chromosome,group_2386,2
chromosome,group_2399,2
chromosome,group_240,2
chromosome,group_2403,2
chromosome,group_2404,2
chromosome,group_2405,2
chromosome,group_2414,2
chromosome,group_2415,2
chromosome,group_2416,2
chromosome,group_2422,2
chromosome,group_2438,2
chromosome,group_244,2
chromosome,group_2451,2
chromosome,group_2456,2
chromosome,group_2457,2
chromosome,group_2474,2
chromosome,group_2483,2
chromosome,group_249,2
chromosome,group_2516,2
chromosome,group_2518,2
chromosome,group_2521,2
chromosome,group_2522,2
chromosome,group_2534,2
chromosome,group_2535,2
chromosome,group_2554,2
chromosome,group_2562,2
chromosome,group_2577,2
chromosome,group_2579,2
chromosome,group_2594,2
chromosome,group_2604,2
chromosome,group_2607,2
chromosome,group_2619,2
chromosome,group_2621,2
chromosome,group_2629,2
chromosome,group_2645,2
chromosome,group_2656,2
chromosome,group_2663,2
chromosome,group_268,2
chromosome,group_2681,2
chromosome,group_2682,2
chromosome,group_2687,2
chromosome,group_2688,2
chromosome,group_2697,2
chromosome,group_2699,2
chromosome,group_2700,2
chromosome,group_2701,2
chromosome,group_2704,2
chromosome,group_2705,2
chromosome,group_2712,2
chromosome,group_2714,2
chromosome,group_2720,2
chromosome,group_2727,2
chromosome,group_2728,2
chromosome,group_2729,2
chromosome,group_2744,2
chromosome,group_2755,2
chromosome,group_2756,2
chromosome,group_2763,2
chromosome,group_2788,2
chromosome,group_2798,2
chromosome,group_2803,2
chromosome,group_2813,2
chromosome,group_2815,2
chromosome,group_2830,2
chromosome,group_2831,2
chromosome,group_2837,2
chromosome,group_284,2
chromosome,group_2840,2
chromosome,group_2870,2
chromosome,group_2885,2
chromosome,group_2886,2
chromosome,group_2887,2
chromosome,group_2922,2
chromosome,group_2923,2
chromosome,group_293,2
chromosome,group_2930,2
chromosome,group_2943,2
chromosome,group_2947,2
chromosome,group_2962,2
chromosome,group_298,2
chromosome,group_2982,2
chromosome,group_2983,2
chromosome,group_2984,2
chromosome,group_2993,2
chromosome,group_3,2
chromosome,group_300,2
chromosome,group_3007,2
chromosome,group_3013,2
chromosome,group_3026,2
chromosome,group_3032,2
chromosome,group_3042,2
chromosome,group_3043,2
chromosome,group_3044,2
chromosome,group_3045,2
chromosome,group_3048,2
chromosome,group_3063,2
chromosome,group_3064,2
chromosome,group_3093,2
chromosome,group_3094,2
chromosome,group_3097,2
chromosome,group_3098,2
chromosome,group_3099,2
chromosome,group_3112,2
chromosome,group_3113,2
chromosome,group_3138,2
chromosome,group_3158,2
chromosome,group_3168,2
chromosome,group_3180,2
chromosome,group_3181,2
chromosome,group_3182,2
chromosome,group_3187,2
chromosome,group_319,2
chromosome,group_3198,2
chromosome,group_3199,2
chromosome,group_3201,2
chromosome,group_3207,2
chromosome,group_3218,2
chromosome,group_3219,2
chromosome,group_3220,2
chromosome,group_3239,2
chromosome,group_3240,2
chromosome,group_3245,2
chromosome,group_3260,2
chromosome,group_3261,2
chromosome,group_3278,2
chromosome,group_3287,2
chromosome,group_3288,2
chromosome,group_3289,2
chromosome,group_3295,2
chromosome,group_3304,2
chromosome,group_3311,2
chromosome,group_3315,2
chromosome,group_3316,2
chromosome,group_3348,2
chromosome,group_3353,2
chromosome,group_3363,2
chromosome,group_3364,2
chromosome,group_3384,2
chromosome,group_34,2
chromosome,group_3402,2
chromosome,group_3415,2
chromosome,group_3425,2
chromosome,group_3434,2
chromosome,group_3435,2
chromosome,group_3445,2
chromosome,group_3464,2
chromosome,group_3486,2
chromosome,group_3487,2
chromosome,group_3488,2
chromosome,group_3490,2
chromosome,group_3503,2
chromosome,group_351,2
chromosome,group_3526,2
chromosome,group_3531,2
chromosome,group_3544,2
chromosome,group_3545,2
chromosome,group_3569,2
chromosome,group_359,2
chromosome,group_3595,2
chromosome,group_3615,2
chromosome,group_3625,2
chromosome,group_3626,2
chromosome,group_3641,2
chromosome,group_3652,2
chromosome,group_3653,2
chromosome,group_3659,2
chromosome,group_367,2
chromosome,group_3705,2
chromosome,group_3706,2
chromosome,group_3714,2
chromosome,group_3717,2
chromosome,group_3718,2
chromosome,group_3721,2
chromosome,group_3739,2
chromosome,group_3740,2
chromosome,group_3748,2
chromosome,group_3749,2
chromosome,group_3769,2
chromosome,group_3770,2
chromosome,group_3779,2
chromosome,group_3793,2
chromosome,group_3799,2
chromosome,group_3800,2
chromosome,group_3803,2
chromosome,group_3804,2
chromosome,group_3842,2
chromosome,group_3876,2
chromosome,group_3903,2
chromosome,group_3910,2
chromosome,group_3911,2
chromosome,group_393,2
chromosome,group_396,2
chromosome,group_3994,2
chromosome,group_4032,2
chromosome,group_4033,2
chromosome,group_4035,2
chromosome,group_404,2
chromosome,group_4084,2
chromosome,group_4098,2
chromosome,group_4099,2
chromosome,group_4100,2
chromosome,group_4101,2
chromosome,group_412,2
chromosome,group_4137,2
chromosome,group_4139,2
chromosome,group_42,2
chromosome,group_4205,2
chromosome,group_421,2
chromosome,group_422,2
chromosome,group_4223,2
chromosome,group_4226,2
chromosome,group_4253,2
chromosome,group_4256,2
chromosome,group_426,2
chromosome,group_427,2
chromosome,group_4297,2
chromosome,group_4299,2
chromosome,group_4371,2
chromosome,group_443,2
chromosome,group_4437,2
chromosome,group_459,2
chromosome,group_4601,2
chromosome,group_4649,2
chromosome,group_468,2
chromosome,group_4687,2
chromosome,group_479,2
chromosome,group_4806,2
chromosome,group_484,2
chromosome,group_4846,2
chromosome,group_4847,2
chromosome,group_485,2
chromosome,group_490,2
chromosome,group_4994,2
chromosome,group_5008,2
chromosome,group_5028,2
chromosome,group_5040,2
chromosome,group_505,2
chromosome,group_5085,2
chromosome,group_5095,2
chromosome,group_5100,2
chromosome,group_5106,2
chromosome,group_5120,2
chromosome,group_5134,2
chromosome,group_5172,2
chromosome,group_5177,2
chromosome,group_5222,2
chromosome,group_53,2
chromosome,group_5417,2
chromosome,group_5492,2
chromosome,group_5576,2
chromosome,group_560,2
chromosome,group_5611,2
chromosome,group_5644,2
chromosome,group_5661,2
chromosome,group_567,2
chromosome,group_5680,2
chromosome,group_5686,2
chromosome,group_5696,2
chromosome,group_5702,2
chromosome,group_5716,2
chromosome,group_5720,2
chromosome,group_5796,2
chromosome,group_590,2
chromosome,group_5992,2
chromosome,group_5994,2
chromosome,group_6001,2
chromosome,group_6004,2
chromosome,group_6008,2
chromosome,group_6011,2
chromosome,group_604,2
chromosome,group_6087,2
chromosome,group_6091,2
chromosome,group_6093,2
chromosome,group_6094,2
chromosome,group_6134,2
chromosome,group_6158,2
chromosome,group_6172,2
chromosome,group_6178,2
chromosome,group_6183,2
chromosome,group_619,2
chromosome,group_62,2
chromosome,group_6205,2
chromosome,group_6263,2
chromosome,group_6272,2
chromosome,group_6275,2
chromosome,group_6282,2
chromosome,group_629,2
chromosome,group_6298,2
chromosome,group_6299,2
chromosome,group_63,2
chromosome,group_6316,2
chromosome,group_6321,2
chromosome,group_6328,2
chromosome,group_6342,2
chromosome,group_6352,2
chromosome,group_6414,2
chromosome,group_6435,2
chromosome,group_6436,2
chromosome,group_6443,2
chromosome,group_6444,2
chromosome,group_6445,2
chromosome,group_659,2
chromosome,group_677,2
chromosome,group_710,2
chromosome,group_719,2
chromosome,group_74,2
chromosome,group_75,2
chromosome,group_765,2
chromosome,group_770,2
chromosome,group_786,2
chromosome,group_802,2
chromosome,group_81,2
chromosome,group_832,2
chromosome,group_844,2
chromosome,group_858,2
chromosome,group_885,2
chromosome,group_889,2
chromosome,group_89,2
chromosome,group_894,2
chromosome,group_896,2
chromosome,group_90,2
chromosome,group_929,2
chromosome,group_930,2
chromosome,group_941,2
chromosome,group_953,2
chromosome,group_954,2
chromosome,group_966,2
chromosome,group_97,2
chromosome,intS,2
chromosome,iscS_2,2
chromosome,ligD_3,2
chromosome,mamZ~~~msrP_3~~~msrP_2,2
chromosome,menE_1~~~fadA_1,2
chromosome,mutY~~~nth_1,2
chromosome,nadD~~~proA,2
chromosome,phoD,2
chromosome,rbsC_12,2
chromosome,rfaH,2
chromosome,rnhA_2,2
chromosome,tcyC~~~pycA_1~~~pycA~~~pycA_2,2
chromosome,topA~~~rnr,2
chromosome,ugpC_6~~~btuD_7~~~sugC_2,2
chromosome,vapC_2~~~vapB_1,2
chromosome,xerC_6~~~xerC_4,2
chromosome,ybiI,2
chromosome,yjcS,2
pAcce,alr_1,2
pAcce,aspA_1,2
pAcce,aspA_2,2
pAcce,cusA_2~~~mdtC_5,2
pAcce,dadA1_3,2
pAcce,dapb1_1~~~ptrB~~~dapb1_2,2
pAcce,decR_5,2
pAcce,group_2193,2
pAcce,group_2253,2
pAcce,group_2417,2
pAcce,group_2631,2
pAcce,group_336,2
pAcce,group_3554,2
pAcce,group_4004,2
pAcce,group_4073,2
pAcce,group_4076,2
pAcce,group_4108,2
pAcce,group_4109,2
pAcce,group_4110,2
pAcce,group_4111,2
pAcce,group_4112,2
pAcce,group_4113,2
pAcce,group_4114,2
pAcce,group_4115,2
pAcce,group_4116,2
pAcce,group_4117,2
pAcce,group_4118,2
pAcce,group_4119,2
pAcce,group_4120,2
pAcce,group_4121,2
pAcce,group_4122,2
pAcce,group_4136,2
pAcce,group_4148,2
pAcce,group_4235,2
pAcce,group_4753,2
pAcce,group_4767,2
pAcce,group_4845,2
pAcce,group_5007,2
pAcce,group_5215,2
pAcce,group_5317,2
pAcce,group_5426,2
pAcce,group_5638,2
pAcce,group_6193,2
pAcce,group_6202,2
pAcce,hemL_1,2
pAcce,lrp_7,2
pAcce,oppD_5~~~dppD_2~~~oppD_7,2
pAcce,recD2_1~~~recD2_6,2
pAcce,ridA_2,2
pAcce,safD_1,2
pAcce,spuC_3,2
pAcce,traC_2~~~traC_3,2
pSymA,PURA,2
pSymA,addA_1~~~rep_1~~~uvrD_1,2
pSymA,ala,2
pSymA,btuD_14~~~potA_3,2
pSymA,btuD_8,2
pSymA,chaA_1,2
pSymA,cmtAa~~~andAa_1~~~ddmA1_2,2
pSymA,cpdA_3,2
pSymA,dapE_1,2
pSymA,dmlR_15,2
pSymA,dmlR_4,2
pSymA,dnaE2_2~~~dnaE2_1,2
pSymA,doeA_2,2
pSymA,dppB_3,2
pSymA,entS_4~~~entS_2,2
pSymA,fabG_13~~~fabG2_1,2
pSymA,fadA_1,2
pSymA,group_1027,2
pSymA,group_1050,2
pSymA,group_1115,2
pSymA,group_1126,2
pSymA,group_1140,2
pSymA,group_1154,2
pSymA,group_1179,2
pSymA,group_1204,2
pSymA,group_1235,2
pSymA,group_124,2
pSymA,group_1245,2
pSymA,group_1265,2
pSymA,group_1266,2
pSymA,group_1293,2
pSymA,group_1324,2
pSymA,group_1346,2
pSymA,group_1357,2
pSymA,group_1366,2
pSymA,group_1368,2
pSymA,group_1369,2
pSymA,group_137,2
pSymA,group_1406,2
pSymA,group_1407,2
pSymA,group_1413,2
pSymA,group_1429,2
pSymA,group_1465,2
pSymA,group_1474,2
pSymA,group_1493,2
pSymA,group_1496,2
pSymA,group_1520,2
pSymA,group_1531,2
pSymA,group_1617,2
pSymA,group_1624,2
pSymA,group_1631,2
pSymA,group_1657,2
pSymA,group_1686,2
pSymA,group_1707,2
pSymA,group_174,2
pSymA,group_1748,2
pSymA,group_1755,2
pSymA,group_178,2
pSymA,group_1799,2
pSymA,group_1836,2
pSymA,group_1922,2
pSymA,group_1963,2
pSymA,group_1964,2
pSymA,group_1969,2
pSymA,group_197,2
pSymA,group_1992,2
pSymA,group_1993,2
pSymA,group_1995,2
pSymA,group_2003,2
pSymA,group_2055,2
pSymA,group_2103,2
pSymA,group_211,2
pSymA,group_2148,2
pSymA,group_2175,2
pSymA,group_2214,2
pSymA,group_2256,2
pSymA,group_23,2
pSymA,group_2359,2
pSymA,group_2370,2
pSymA,group_2373,2
pSymA,group_2412,2
pSymA,group_2420,2
pSymA,group_2447,2
pSymA,group_2458,2
pSymA,group_2464,2
pSymA,group_2513,2
pSymA,group_2514,2
pSymA,group_2526,2
pSymA,group_2538,2
pSymA,group_256,2
pSymA,group_2608,2
pSymA,group_2609,2
pSymA,group_2615,2
pSymA,group_263,2
pSymA,group_2640,2
pSymA,group_2676,2
pSymA,group_2689,2
pSymA,group_2696,2
pSymA,group_2710,2
pSymA,group_2742,2
pSymA,group_2753,2
pSymA,group_2764,2
pSymA,group_2774,2
pSymA,group_2804,2
pSymA,group_2807,2
pSymA,group_282,2
pSymA,group_2823,2
pSymA,group_2828,2
pSymA,group_2847,2
pSymA,group_2865,2
pSymA,group_2883,2
pSymA,group_2884,2
pSymA,group_2892,2
pSymA,group_2905,2
pSymA,group_2911,2
pSymA,group_2932,2
pSymA,group_2948,2
pSymA,group_2959,2
pSymA,group_2981,2
pSymA,group_2990,2
pSymA,group_2997,2
pSymA,group_3047,2
pSymA,group_3060,2
pSymA,group_3061,2
pSymA,group_3077,2
pSymA,group_3080,2
pSymA,group_3089,2
pSymA,group_3111,2
pSymA,group_3117,2
pSymA,group_314,2
pSymA,group_3215,2
pSymA,group_3217,2
pSymA,group_3230,2
pSymA,group_3238,2
pSymA,group_3272,2
pSymA,group_3285,2
pSymA,group_3286,2
pSymA,group_3301,2
pSymA,group_3303,2
pSymA,group_331,2
pSymA,group_3325,2
pSymA,group_3329,2
pSymA,group_337,2
pSymA,group_3383,2
pSymA,group_3387,2
pSymA,group_3413,2
pSymA,group_3424,2
pSymA,group_3444,2
pSymA,group_3463,2
pSymA,group_3484,2
pSymA,group_3501,2
pSymA,group_3532,2
pSymA,group_3563,2
pSymA,group_3575,2
pSymA,group_3583,2
pSymA,group_3605,2
pSymA,group_3613,2
pSymA,group_363,2
pSymA,group_3637,2
pSymA,group_3666,2
pSymA,group_3667,2
pSymA,group_3758,2
pSymA,group_3786,2
pSymA,group_381,2
pSymA,group_3811,2
pSymA,group_3824,2
pSymA,group_3829,2
pSymA,group_3847,2
pSymA,group_3848,2
pSymA,group_3861,2
pSymA,group_3868,2
pSymA,group_3889,2
pSymA,group_3890,2
pSymA,group_3896,2
pSymA,group_3897,2
pSymA,group_4029,2
pSymA,group_4038,2
pSymA,group_4045,2
pSymA,group_4068,2
pSymA,group_4072,2
pSymA,group_4074,2
pSymA,group_4075,2
pSymA,group_4088,2
pSymA,group_4143,2
pSymA,group_4144,2
pSymA,group_4145,2
pSymA,group_4185,2
pSymA,group_4186,2
pSymA,group_4192,2
pSymA,group_4193,2
pSymA,group_4194,2
pSymA,group_4195,2
pSymA,group_4196,2
pSymA,group_4197,2
pSymA,group_4198,2
pSymA,group_4199,2
pSymA,group_4200,2
pSymA,group_4202,2
pSymA,group_4207,2
pSymA,group_4208,2
pSymA,group_4215,2
pSymA,group_4221,2
pSymA,group_4222,2
pSymA,group_4236,2
pSymA,group_4270,2
pSymA,group_4271,2
pSymA,group_4272,2
pSymA,group_4273,2
pSymA,group_4274,2
pSymA,group_4302,2
pSymA,group_4303,2
pSymA,group_438,2
pSymA,group_4469,2
pSymA,group_4602,2
pSymA,group_4619,2
pSymA,group_4637,2
pSymA,group_4643,2
pSymA,group_4647,2
pSymA,group_4690,2
pSymA,group_4738,2
pSymA,group_486,2
pSymA,group_4876,2
pSymA,group_4880,2
pSymA,group_4982,2
pSymA,group_5043,2
pSymA,group_5066,2
pSymA,group_5104,2
pSymA,group_5126,2
pSymA,group_5139,2
pSymA,group_5141,2
pSymA,group_5150,2
pSymA,group_5195,2
pSymA,group_5196,2
pSymA,group_5210,2
pSymA,group_5232,2
pSymA,group_5235,2
pSymA,group_5236,2
pSymA,group_5237,2
pSymA,group_5373,2
pSymA,group_5396,2
pSymA,group_5408,2
pSymA,group_542,2
pSymA,group_5421,2
pSymA,group_5451,2
pSymA,group_547,2
pSymA,group_5499,2
pSymA,group_5553,2
pSymA,group_559,2
pSymA,group_566,2
pSymA,group_5715,2
pSymA,group_5728,2
pSymA,group_5758,2
pSymA,group_5764,2
pSymA,group_5789,2
pSymA,group_5797,2
pSymA,group_58,2
pSymA,group_593,2
pSymA,group_5945,2
pSymA,group_5954,2
pSymA,group_6030,2
pSymA,group_6153,2
pSymA,group_618,2
pSymA,group_6189,2
pSymA,group_6196,2
pSymA,group_6213,2
pSymA,group_625,2
pSymA,group_6276,2
pSymA,group_628,2
pSymA,group_6344,2
pSymA,group_6346,2
pSymA,group_6347,2
pSymA,group_6377,2
pSymA,group_64,2
pSymA,group_696,2
pSymA,group_699,2
pSymA,group_705,2
pSymA,group_763,2
pSymA,group_8,2
pSymA,group_825,2
pSymA,group_839,2
pSymA,group_862,2
pSymA,group_878,2
pSymA,group_906,2
pSymA,group_912,2
pSymA,group_920,2
pSymA,group_945,2
pSymA,group_955,2
pSymA,group_992,2
pSymA,gsiA_8,2
pSymA,gsiC_12,2
pSymA,gsiC_1~~~gsiC_7,2
pSymA,gsiD_1,2
pSymA,ku_1~~~ku_2,2
pSymA,ltrA,2
pSymA,mhqO_2,2
pSymA,ndvB_3~~~ndvB_4~~~ndvB_1~~~ndvB_2,2
pSymA,nfdA_3,2
pSymA,oppD_1,2
pSymA,oppD_7~~~oppD_8,2
pSymA,oppF_1,2
pSymA,oppF_6~~~btuD_10~~~gsiA_7~~~gsiA_14~~~btuD_4~~~gsiD_8,2
pSymA,patZ~~~pat_1~~~pat_2,2
pSymA,pknD,2
pSymA,potB_2~~~potB_5,2
pSymA,prcA,2
pSymA,proP,2
pSymA,rclR_3,2
pSymA,rcsC_2,2
pSymA,recF_3~~~recF_2,2
pSymA,rhaR_4~~~rhaR_9,2
pSymA,rhaR_7~~~rhaS_8~~~ycaC_3,2
pSymA,rssB,2
pSymA,scoB_1,2
pSymA,scoB_2,2
pSymA,sctC_1,2
pSymA,ssaV,2
pSymA,suhB_1,2
pSymA,tdh_5,2
pSymA,ucpA_1,2
pSymA,xerC_2~~~xerC_5,2
pSymA,xerC_3~~~xerC_2,2
pSymA,xerD_1,2
pSymA,ycaC_3,2
pSymA,ycaC_5,2
pSymA,ycdF_2~~~hcaB_6,2
pSymA,yhhW,2
pSymA,yodC,2
pSymA,yscU,2
pSymB,COQ3_2,2
pSymB,btuD_11~~~btuD_1~~~btuD_4,2
pSymB,galE_3,2
pSymB,glnQ_3~~~artM_1~~~tcyB_2~~~yecS_6~~~btuD_15~~~yecS_5,2
pSymB,group_1139,2
pSymB,group_1205,2
pSymB,group_1334,2
pSymB,group_163,2
pSymB,group_1655,2
pSymB,group_1664,2
pSymB,group_1764,2
pSymB,group_1771,2
pSymB,group_1777,2
pSymB,group_1788,2
pSymB,group_1923,2
pSymB,group_196,2
pSymB,group_2112,2
pSymB,group_2120,2
pSymB,group_2217,2
pSymB,group_2258,2
pSymB,group_2260,2
pSymB,group_2326,2
pSymB,group_2348,2
pSymB,group_2400,2
pSymB,group_2453,2
pSymB,group_2484,2
pSymB,group_2523,2
pSymB,group_2618,2
pSymB,group_2642,2
pSymB,group_2690,2
pSymB,group_2775,2
pSymB,group_2781,2
pSymB,group_2799,2
pSymB,group_2800,2
pSymB,group_2805,2
pSymB,group_2889,2
pSymB,group_2924,2
pSymB,group_2925,2
pSymB,group_2955,2
pSymB,group_3090,2
pSymB,group_3118,2
pSymB,group_3184,2
pSymB,group_3241,2
pSymB,group_3290,2
pSymB,group_3305,2
pSymB,group_3339,2
pSymB,group_3340,2
pSymB,group_3345,2
pSymB,group_3349,2
pSymB,group_3403,2
pSymB,group_3426,2
pSymB,group_3446,2
pSymB,group_3447,2
pSymB,group_3456,2
pSymB,group_3518,2
pSymB,group_3519,2
pSymB,group_3521,2
pSymB,group_3549,2
pSymB,group_3565,2
pSymB,group_3566,2
pSymB,group_3600,2
pSymB,group_3668,2
pSymB,group_3700,2
pSymB,group_3728,2
pSymB,group_3733,2
pSymB,group_3750,2
pSymB,group_3849,2
pSymB,group_3874,2
pSymB,group_3880,2
pSymB,group_3979,2
pSymB,group_3980,2
pSymB,group_3993,2
pSymB,group_3998,2
pSymB,group_4003,2
pSymB,group_4028,2
pSymB,group_4029,2
pSymB,group_4052,2
pSymB,group_4054,2
pSymB,group_4069,2
pSymB,group_4083,2
pSymB,group_4087,2
pSymB,group_41,2
pSymB,group_4140,2
pSymB,group_4192,2
pSymB,group_4224,2
pSymB,group_4263,2
pSymB,group_4265,2
pSymB,group_4300,2
pSymB,group_4301,2
pSymB,group_464,2
pSymB,group_4819,2
pSymB,group_4896,2
pSymB,group_4927,2
pSymB,group_494,2
pSymB,group_5022,2
pSymB,group_5048,2
pSymB,group_5091,2
pSymB,group_5101,2
pSymB,group_5168,2
pSymB,group_5189,2
pSymB,group_5193,2
pSymB,group_5208,2
pSymB,group_5215,2
pSymB,group_5220,2
pSymB,group_5228,2
pSymB,group_5371,2
pSymB,group_5450,2
pSymB,group_5463,2
pSymB,group_5708,2
pSymB,group_5748,2
pSymB,group_5789,2
pSymB,group_5790,2
pSymB,group_5796,2
pSymB,group_5797,2
pSymB,group_5932,2
pSymB,group_5943,2
pSymB,group_5945,2
pSymB,group_613,2
pSymB,group_6222,2
pSymB,group_6238,2
pSymB,group_6245,2
pSymB,group_6249,2
pSymB,group_6300,2
pSymB,group_6371,2
pSymB,group_6387,2
pSymB,group_668,2
pSymB,group_686,2
pSymB,group_859,2
pSymB,group_863,2
pSymB,group_886,2
pSymB,ligD_5,2
pSymB,ligD_5~~~ligD_1~~~ku_4~~~ku_1,2
pSymB,ltrA,2
pSymB,oatA_2~~~arnC_1~~~epsH,2
pSymB,phnN~~~phnM,2
pSymB,prsD_4~~~prsD_5~~~prsD_2,2
pSymB,rcsB~~~devR_1,2
pSymB,resA~~~dipZ,2
pSymB,tnpR,2
pSymB,wbiB~~~fcl_2~~~rfbE,2
pSymB,yehX~~~btuD_20~~~yehY,2
NA,group_5215,2
NA,group_5531,2
NA,group_6196,2
chromosome,cya_2,1
chromosome,dnaN_1,1
chromosome,dnaN_4,1
chromosome,fyuA~~~ampG_2~~~ampG~~~btuB_3,1
chromosome,group_1,1
chromosome,group_1003,1
chromosome,group_1012,1
chromosome,group_1035,1
chromosome,group_104,1
chromosome,group_1044,1
chromosome,group_1052,1
chromosome,group_1065,1
chromosome,group_1098,1
chromosome,group_1116,1
chromosome,group_1148,1
chromosome,group_115,1
chromosome,group_1156,1
chromosome,group_116,1
chromosome,group_1165,1
