Hs,Ht,Gst,Gprime_st,D,loc_id,gene
0,0,NA,NA,0,loc00517,group_5496
0,0,NA,NA,0,loc00518,hcaB_6~~~hcaB_2
0,0,NA,NA,0,loc00519,group_5494
0,0,NA,NA,0,loc00520,group_5493
0,0,NA,NA,0,loc00521,emrB_2~~~emrB_1
0,0,NA,NA,0,loc00522,alkJ_2~~~alkJ_4~~~alkJ_1~~~alkJ_5
0,0,NA,NA,0,loc00523,group_5491
0,0,NA,NA,0,loc00524,group_5490
0,0,NA,NA,0,loc00525,gshAB
0,0,NA,NA,0,loc00526,adeP_1~~~adeQ~~~adeP_2
0,0,NA,NA,0,loc00527,pgrR_3~~~pgrR_11
0,0,NA,NA,0,loc00528,group_5489
